"报表期起始日","报表期截止日","销售商品、提供劳务收到的现金","客户存款和同业存放款项净增加","向中央银行借款净增加额","向其他金融机构拆入资金净增加","收到原保险合同保费取得的现金","收到再保险业务现金净额","保户储金及投资款净增加额","处置交易性金融资产净增加额","收取利息、手续费及佣金的现金","拆入资金净增加额","回购业务资金净增加额","收到的税费返还","收到的其他与经营活动有关的现","特殊处理本身不平经营流入","特殊处理格式不同经营流入","经营活动现金流入小计","购买商品、接受劳务支付的现金","客户贷款及垫款净增加额","存放中央银行和同业款项净增加","支付原保险合同赔付款项的现金","支付利息、手续费及佣金的现金","支付保单红利的现金","支付给职工以及为职工支付的现","支付的各项税费","支付的其他与经营活动有关的现","特殊处理本身不平经营流出","特殊处理格式不同经营流出","经营活动现金流出小计","特殊处理本身不平经营净额","特殊处理格式不同经营净额","一、经营活动产生的现金流量净","收回投资所收到的现金","取得投资收益收到的现金","处置固定资产、无形资产和其他","处置子公司及其他营业单位收到","收到的其他与投资活动有关的现","减少质押和定期存款所收到的现","特殊处理本身不平投资流入","特殊处理格式不同投资流入","投资活动现金流入小计","购建固定资产、无形资产和其他","投资所支付的现金","质押贷款净增加额","取得子公司及其他营业单位支付","支付的其他与投资活动有关的现","增加质押和定期存款所支付的现","特殊处理本身不平投资流出","特殊处理格式不同投资流出","投资活动现金流出小计","特殊处理本身不平投资净额","特殊处理格式不同投资净额","二、投资活动产生的现金流量净","吸收投资收到的现金","其中：子公司吸收少数股东投资","取得借款收到的现金","发行债券收到的现金","收到其他与筹资活动有关的现金","特殊处理本身不平筹资流入","特殊处理格式不同筹资流入","筹资活动现金流入小计","偿还债务支付的现金","分配股利、利润或偿付利息所支","其中：子公司支付给少数股东的","支付其他与筹资活动有关的现金","特殊处理本身不平筹资流出","特殊处理格式不同筹资流出","筹资活动现金流出小计","特殊处理本身不平筹资净额","特殊处理格式不同筹资净额","三、筹资活动产生的现金流量净","四、汇率变动对现金及现金等价","特殊处理本身不平现金净额","特殊处理格式不同现金净额","五、现金及现金等价物净增加额","期初现金及现金等价物余额","特殊处理本身不平现金期末","特殊处理格式不同现金期末","六、期末现金及现金等价物余额","净利润","少数股东权益","未确认的投资损失","资产减值准备","固定资产折旧、油气资产折耗、","投资性房地产折旧、摊销","无形资产摊销","长期待摊费用摊销","待摊费用的减少","预提费用的增加","处置固定资产、无形资产和其他","固定资产报废损失","公允价值变动损失","递延收益增加（减：减少）","预计负债","财务费用","投资损失","递延所得税资产减少","递延所得税负债增加","存货的减少","经营性应收项目的减少","经营性应付项目的增加","已完工尚未结算款的减少(减:","已结算尚未完工款的增加(减:","其他","特殊处理本身不平经营净额附表","特殊处理格式不同经营净额附表","经营活动产生现金流量净额","债务转为资本","一年内到期的可转换公司债券","融资租入固定资产","现金的期末余额","现金的期初余额","现金等价物的期末余额","现金等价物的期初余额","特殊处理本身不平现金净额附表","特殊处理格式不同现金净额附表","现金及现金等价物的净增加额"
20090101,20090630,8291851831.95,,,,,,,,,,,261591627.16,16856493.11,,,8570299952.22,3289967343.02,,,,,,214328516.76,1553450917.89,47029366.48,,,5104776144.15,,,3465523808.07,844254012.54,135309130.26,744405.59,,,,,,980307548.39,29918028.49,1000000000,,,,,,,1029918028.49,,,-49610480.1,,,,,,,,,3000000000,280088263.52,,52495,,,3280140758.52,,,-3280140758.52,,,,135772569.45,2470511389.32,,,2606283958.77,1962818219.85,,,-1257391.14,946819952.36,,7362202,,,,-413320.62,1260,,,,405730343.43,-937436480.04,-12613796.65,0,-11816858.69,-1249654922.37,2355984599.94,,,,,,3465523808.07,,,,2606283958.77,2470511389.32,,,,,135772569.45
20090101,20090331,3690742659.35,,,,,,,,,,,135493951.41,7869981.63,,,3834106592.39,1702197125.99,,,,,,90602961.24,714732010.83,16554439.55,,,2524086537.61,,,1310020054.78,844264012.54,0,549098.3,0,0,,,,844813110.84,17353435,0,,0,0,,,,17353435,,,827459675.84,0,,0,,0,,,0,1000000000,49900000,,52495,,,1049952495,,,-1049952495,,,,1087527235.62,2470511389.32,,,3558038624.94,0,,,,0,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,3558038624.94,2470511389.32,,,,,1087527235.62
20080101,20081231,22452647041.96,,,,,,,,,,,725449252.56,32655009.21,,,23210751303.73,12950035707.82,,,,,,443672744.91,3091228439.56,132620303.3,,,16617557195.59,,,6593194108.14,14294985657.84,335580382.48,3995652.24,,,,,,14634561692.56,134397350.12,15172156395,,,,,,,15306553745.12,,,-671992052.56,,,10000000000,,,,,10000000000,12462250000,3765374919.16,,21461450,,,16249086369.16,,,-6249086369.16,,,,-327884313.58,2798395702.9,,,2470511389.32,3930373218.61,,,814271.46,1907641829.06,,11991531.75,,,,,6556738.29,,,,932828371.1,-439191751.1,-87414176.22,0,-23187632.24,-700280199.31,1053061906.74,,,,,,6593194108.14,,,,2470511389.32,2798395702.9,,,,,-327884313.58
20080101,20080930,12770634365.86,,,,,,,,,,,469301820.74,26585088.64,,,13266521275.24,6374781443.96,,,,,,311702394.95,2194083462.98,85507470.18,,,8966074772.07,,,4300446503.17,9084341345.81,198337317.14,3899607.24,,,,,,9286578270.19,66761511.53,9172049175,,,50000,,,,9238860686.53,,,47717583.66,,,8000000000,,,,,8000000000,9962250000,3462101850.09,,21391450,,,13445743300.09,,,-5445743300.09,,,,-1097579213.26,2798395702.9,,,1700816489.64,0,,,,0,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,1700816489.64,2798395702.9,,,,,-1097579213.26
20080101,20080630,6510846930.47,,,,,,,,,,,226424738.82,18998648.22,,,6756270317.51,2631336934.49,,,,,,202260788.87,1601324991.8,47473846.25,,,4482396561.41,,,2273873756.1,6053505331.57,107742356.63,3630425.44,,,,,,6164878113.64,42599883.7,6168232590,,,,,,,6210832473.7,,,-45954360.06,,,5500000000,,,,,5500000000,7942250000,421058076.94,,11080750,,,8374388826.94,,,-2874388826.94,,,,-646469430.9,2798395702.9,,,2151926272,1478679713.95,,,-1309212.57,957978977.6,,4600426.08,,,,-3425541.03,102.74,,,,463949251.44,-324354896.16,-965087.48,,-13800183.61,-1581655297.51,1294175502.65,,,,,,2273873756.1,,,,2151926272,2798395702.9,,,,,-646469430.9
20080101,20080331,2560379972.3,,,,,,,,,,,105086993.53,11055643.14,,,2676522608.97,887775860.59,,,,,,88825568.37,1019158963.77,16005840.28,,,2011766233.01,,,664756375.97,5496341820,8202906.03,1099303.78,,,,,,5505644029.81,16101876.53,5496341820,,,,,,,5512443696.53,,,-6799666.72,,,4700000000,,,,,4700000000,5526000000,142377796.94,,4000000,,,5672377796.94,,,-972377796.94,,,,-314421087.69,2798395702.9,,,2483974615.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483974615.21,2798395702.9,,,,,-314421087.69
20070101,20071231,17071830717.07,,,,,,,,,,,742223752.83,39950110.72,,,17854004580.62,8570263901.45,,,,,,405584819.64,3800943414.91,153263718.39,,,12930055854.39,,,4923948726.23,4146753064.37,491121148.6,3485787.72,,,,,,4641360000.69,10591390789.46,6745735763.4,,,,,,,17337126552.86,,,-12695766552.17,10484967979.78,,12442250000,,,,,22927217979.78,11842000000,3012248030.35,,25925000,,,14880173030.35,,,8047044949.43,,,,275227123.49,2523168579.41,,,2798395702.9,5372482885.44,,,447661.4,1737013270.37,,12020988.31,,,,-1220458.95,1342407.07,,,,893268068.28,-2094768034.1,-9928124.13,-1204504.58,-5843301.8,-706136216.2,-273525914.88,,,,,,4923948726.23,,,,2798395702.9,2523168579.41,,,,,275227123.49
20070101,20070930,10297877532.94,,,,,,,,,,,475387613.5,27501767.82,,,10800766914.26,4416458708.35,,,,,,264148570.77,3066439641,76502319.91,,,7823549240.03,,,2977217674.22,2949834135.6,265724282.67,2298721.84,,,,,,3217857140.11,10542583970.74,6744976743.4,,,,,,,17287560714.14,,,-14069703574.03,10484967979.78,,12442250000,,,,,22927217979.78,7142000000,2719197730.08,,21380000,,,9882577730.08,,,13044640249.7,,,,1952154349.89,2523168579.41,,,4475322929.3,4521987573.71,,,-198201.82,1259851315.92,,4801950.51,,,,,62034.75,,,,644742810.26,-1876690564.9,1044597.23,1104178.14,-9494364.93,-3857961984.61,2287968329.96,,,,,,2977217674.22,,,,4475322929.3,2523168579.41,,,,,1952154349.89
20070101,20070630,5327007715.33,,,,,,,,,,,214507172.72,23309855.02,,,5564824743.07,1776658600.23,,,,,,184856505.61,1710386518.84,55464654.08,,,3727366278.76,,,1837458464.31,2683335342.46,71324241.27,1785083.82,,,,,,2756444667.55,10512173757.99,5292596926.4,,,,,,,15804770684.39,,,-13048326016.84,6526832979.78,,12442250000,,,,,18969082979.78,6177300000,2616882013.28,,16580000,,,8810762013.28,,,10158320966.5,,,,-1052546586.03,2523168579.41,,,1470621993.38,2252472176.1,,,-198201.82,782786439.7,,3172964.91,,,,,-816852.06,-816852.06,,,397898747.72,-1337135246.72,1044597.23,1104178.14,-3861062.34,-1795408094.98,1536398818.43,,,,,,1837458464.31,,,,1470621993.38,2523168579.41,,,,,-1052546586.03
20070101,20070331,1725029431.99,,,,,,,,,,,99883721.63,13720488.69,,,1838633642.31,362141278.69,,,,,,94040347.33,685462946.79,16697067.7,,,1158341640.51,,,680292001.8,0,0,1516332.86,0,0,,,,1516332.86,31202463.69,190000000,,0,0,,,,221202463.69,,,-219686130.83,0,,4526000000,,0,,,4526000000,3177300000,138183810,,300000,,,3315783810,,,1210216190,0,,,1670822060.97,2523168579.41,,,4193990640.38,395735312.22,,,0,371111036.92,,1564790.82,0,,,-1516332.86,0,0,,,173690083.35,-67488733.84,0,0,-7109986.49,-699847077.52,514152909.2,,,0,,,680292001.8,0,0,0,4193990640.38,2523168579.41,0,0,,,1670822060.97
20060101,20061231,14959320540.75,,,,,,,,,,,619805757.55,20765196.33,,,15599891494.63,6838575905.49,,,,,,300035388.08,3360689111.46,109598437.51,,,10608898842.54,,,4990992652.09,666079780,852935494.69,3853476.17,,,,,,1522868750.86,232095364.42,1513562759.77,,,,,,,1745658124.19,,,-222789373.33,,,7822000000,,,,,7822000000,8590000000,2127129064.03,,20350000,,,10737479064.03,,,-2915479064.03,,,,1852724214.73,670444364.68,,,2523168579.41,3615235553.2,,,-1384088.58,1325428807.36,,4145572.06,,,,-4557439.27,1000937.37,11667360.56,,,719489194.84,-870032171.63,357834.34,-329268.52,-21859273.85,203443761.06,8385873.15,,,,,,4990992652.09,,,,2523168579.41,670444364.68,,,,,1852724214.73
20060101,20060930,9340021555.45,,,,,,,,,,,438911488.07,16229726.28,,,9795162769.8,4251762475.24,,,,,,197882977.12,2081316022.8,54165003.3,,,6585126478.46,,,3210036291.34,266075900,38710571.31,3150263.19,,,,,,307936734.5,216609218.77,102472341.26,,,,,,,319081560.03,,,-11144825.53,,,7122000000,,,,,7122000000,8100000000,1895599746.4,,20280000,,,10015879746.4,,,-2893879746.4,,,,305011719.41,670444364.68,,,975456084.09,2461562031.71,,,-2007638.95,993291942.43,,2534620.81,,,,,-4366015.17,11667360.56,,,534468321.67,-43736265.73,22710.71,-646153.38,-13064562.72,-2213342592.88,1483652532.28,,,,,,3210036291.34,,,,975456084.09,670444364.68,,,,,305011719.41
20060101,20060630,5171316476.85,0,0,0,0,0,0,0,0,0,0,231801350.2,14140179.81,,,5417258006.86,2044759018.9,0,0,0,0,0,134325262.07,1496588895.33,38484871,,,3714158047.3,,,1703099959.56,266075900,38649009.83,2984378.95,0,0,,,,307709288.78,129819504.39,0,0,0,0,,,,129819504.39,,,177889784.39,0,0,4207300000,0,0,,,4207300000,4150000000,1864091426.4,0,12460000,,,6026551426.4,,,-1819251426.4,0,,,61738317.55,670444364.68,,,732182682.23,1312262139.66,0,,-2007638.95,661634973.28,,1306591.71,0,0,0,0,-3712031.08,11667360.56,,,364713481.5,-39378373.98,1175.88,-2308893.51,-1657649.49,-1518084868.18,918663692.16,,,0,,,1703099959.56,0,0,0,732182682.23,670444364.68,0,0,,,61738317.55
20060101,20060331,1709292175.44,,,,,,,,,,,116701288.31,2938749.85,,,1828932213.6,799137797.89,,,,,,76517953.83,877989634.15,7903442.89,,,1761548828.76,,,67383384.84,66075900,31680131.64,,,,,,,97756031.64,84384043.32,,,,,,,,84384043.32,,,13371988.32,,,3707300000,,,,,3707300000,3650000000,52849800,,12460000,,,3715309800,,,-8009800,,,,72745573.16,670444364.68,,,743189937.84,400983823.17,,,,330274416.93,,537318.92,,,,,,5993879.63,,,183521150,-21646581.07,,-1286765.7,-7982781.39,-651178404.56,-171832671.09,,,,,,67383384.84,,,,743189937.84,670444364.68,,,,,72745573.16
20050101,20051231,14751331301.62,,,,,,,,,,,633659731.32,21361385.37,,,15406352418.31,6597147362.22,,,,,,329745283.26,2918543289.44,115141542.02,,,9960577476.94,,,5445774941.37,1156375550,59873940.35,6375138.14,,0,,,,1222624628.49,10047262121.91,700000000,,,0,,,,10747262121.91,,,-9524637493.42,0,,9500000000,,0,,,9500000000,3080000000,3841915159.21,0,0,,,6921915159.21,,,2578084840.79,0,,,-1500777711.26,2171222075.94,,,670444364.68,3338671448.97,0,0,8523586.77,1226805507.94,,1074597,0,-405334.52,-27815672.65,13360457.7,0,,,,850197854.21,-77466496.14,,0,-80797400.01,695098114.9,-501471722.8,,,0,,,5445774941.37,0,0,0,670444364.68,2171222075.94,0,0,,,-1500777711.26
20050101,20050930,8725837451.66,,,,,,,,,,,387493213.19,18399511.37,,,9131730176.22,3766688427.26,,,,,,214208294.35,1973322346.26,74077678.91,,,6028296746.78,,,3103433429.44,1145451450,64565658.85,0,,0,,,,1210017108.85,9927591036.06,700000000,,,249645.24,,,,10627840681.3,,,-9417823572.45,0,,9500000000,,0,,,9500000000,80000000,3484532933.84,0,0,,,3564532933.84,,,5935467066.16,0,,,-378923076.85,2171222075.94,,,1792298999.09,2574816400.47,0,0,0,898249376.27,,780302.61,0,-5038831.07,-20564741.6,249645.24,0,,,,608305793.84,-73008295.86,,0,-88343810.18,-2502308594.87,1710296184.59,,,0,,,3103433429.44,0,0,0,1792298999.09,2171222075.94,0,0,,,-378923076.85
20050101,20050630,4846399362.71,,,,,,,,,,,189717798.16,10078447.37,,,5046195608.24,1850185665.49,,,,,,142489953.54,1356387680.41,37939551,,,3387002850.44,,,1659192757.8,912451450,40702340.54,854398.46,,0,,,,954008189,9848461437.38,500000000,,,0,,,,10348461437.38,,,-9394453248.38,0,,9500000000,,0,,,9500000000,80000000,2003160038.51,0,0,,,2083160038.51,,,7416839961.49,0,,,-318420529.09,2171222075.94,,,1852801546.85,1414329974.14,0,0,2159983.38,570021105.17,,507373.53,0,-9689896.76,-15033933.15,0,569136.2,,,,366054398.51,-50609120.4,,0,-86509787.01,-1504720479.74,972114003.93,,,0,,,1659192757.8,0,0,0,1852801546.85,2171222075.94,0,0,,,-318420529.09
20050101,20050331,1716642706.12,,,,,,,,,,,102386604.26,6810632.25,0,0,1825839942.63,909331412.67,,,,,,81703395.08,816729859.05,15250512.57,0,0,1823015179.37,0,0,2824763.26,219126150,2996257.5,0,0,0,,0,0,222122407.5,4911128438.91,200000000,,0,0,,0,0,5111128438.91,0,0,-4889006031.41,0,0,0,,4600000000,0,0,4600000000,80000000,109443757.5,0,0,0,0,189443757.5,0,0,4410556242.5,0,0,0,-475625025.65,2171222075.94,-0.01,0,1695597050.29,342588849.36,0,0,0,238194583.08,,250186.77,0,1519521.8,-131170,0,0,,,,126236137.5,-6349624.15,,0,-53549380.7,-282912749.73,-363021590.66,,,0,0,0,2824763.26,0,0,0,1695597050.29,2171222075.94,0,0,,,-475625025.65
20040101,20041231,11133736046.55,,,,,,,,,,,512872246.15,15754565.05,,,11662362857.75,3983832374.57,,,,,,336086953.13,1997349953,62323936.05,,,6379593216.75,,,5282769641,3488267975,19671768.31,2945284.4,,37837791.97,,,,3548722819.68,308638797.27,5918905865,,,34300772.78,,,,6261845435.05,,,-2713122615.37,0,,0,,0,,,0,90000000,1389146606.66,0,0,,,1479146606.66,,,-1479146606.66,0,,,1090500418.97,1080721656.97,,,2171222075.94,3038967852.03,0,0,-1452124,955982718.41,,523471.66,0,-5308.65,-19012446.52,1841513.1,6465746.36,,,,430576469.39,-14758459.21,,0,-48775392.69,-580476707.95,1512892309.07,,,0,,,5282769641,0,0,0,2171222075.94,1080721656.97,0,0,,,1090500418.97
20040101,20040930,6625337985.7,,,,,,,,,,,412144041.1,11156377.13,,,7048638403.93,2034309029.22,,,,,,224396411.83,1354738368.82,50580233.52,,,3664024043.39,,,3384614360.54,2501738785,15677108.48,2874203.2,,29926593.91,,,,2550216690.59,197430835.33,4536192000,,,26863870.61,,,,4760486705.94,,,-2210270015.35,0,,0,,0,,,0,90000000,1282249353.35,0,0,,,1372249353.35,,,-1372249353.35,0,,,-197905008.16,1080721656.97,,,882816648.81,2369447123.96,0,0,907195.92,710229552.33,,348345.69,0,-2883053.35,-4198962,-1841513.1,0,,,,321982401.89,-10204080.08,,0,-26699193.12,-2154842919.8,2182369462.2,,,0,,,3384614360.54,0,0,0,882816648.81,1080721656.97,0,0,,,-197905008.16
20040101,20040630,3284512978.81,,,,,,,,,,,234171810.33,4124987.86,,,3522809777,721075727.93,,,,,,142268565,924804287.72,29690298.51,,,1817838879.16,,,1704970897.84,1161269710,12176167.72,1953381.6,,16093490.4,,,,1191492749.72,133590425.67,1285847800,,,12556471.21,,,,1431994696.88,,,-240501947.16,0,,0,,0,,,0,90000000,1174859841.46,0,0,,,1264859841.46,,,-1264859841.46,0,,,199609109.22,1080721656.97,,,1280330766.19,1399573310.59,0,0,-739436.65,473938897.25,,221661.59,0,-6413551.19,-3488962,-1672462.64,0,,,,214592890,-4227103.64,,0,-4718630.1,-1730319471.22,1368223755.85,,,0,,,1704970897.84,0,0,0,1280330766.19,1080721656.97,0,0,,,199609109.22
20040101,20040331,668690944.07,,,,,,,,,,,100772621.03,421843.07,,,769885408.17,169770866.15,,,,,,58633253.34,529274057.81,7777130.97,,,765455308.27,,,4430099.9,291813560,1478979.99,869800,,3537019.19,,,,297699359.18,40895267.74,0,,,0,,,,40895267.74,,,256804091.44,0,,0,,0,,,0,50000000,105885887.5,0,0,,,155885887.5,,,-155885887.5,0,,,105348303.84,1080721656.97,,,1186069960.81,471207384.92,0,0,236946818.64,106297.47,,0,0,1667538.93,25513023,0,0,,,,107725037.5,-4203178.99,,0,4615452.42,-1042888857.66,203740583.67,,,0,,,4430099.9,0,0,0,1186069960.81,1080721656.97,0,0,,,105348303.84
20030101,20031231,3460193106.6,,,,,,,,,,,218525831,10161204.15,,,3688880141.75,768047441.84,,,,,,122664776.44,924560265.01,53984514.01,,,1869256997.3,,,1819623144.45,0,10687225.17,114500.23,,0,,,,10801725.4,18995146281.8,291813560,,,3537019.19,,,,19290496860.99,,,-19279695135.59,9885537478.81,,18000000000,,0,,,27885537478.81,10265000000,114943106.11,0,63444813.88,,,10443387919.99,,,17442149558.82,0,,,-17922432.32,1098644089.29,,,1080721656.97,1437567437.43,0,0,4426043.77,477985832.72,,95750.48,0,-1109783.28,-7103421.75,0,1525083.78,,,,105132375,-11717515.78,,-4554,-531542.51,-886480214.92,699837653.51,,,0,,,1819623144.45,0,0,0,1080721656.97,1098644089.29,0,0,,,-17922432.32
20030101,20030630,776235749,,,,,,,,,,,28211232.17,3741544.53,,,808188525.7,57608055.87,,,,,,64397866.42,297442533.29,29695651.29,,,449144106.87,,,359044418.83,0,9675777.5,80886,,0,,,,9756663.5,175871975.93,0,,,0,,,,175871975.93,,,-166115312.43,0,,50000000,,0,,,50000000,665000000,30231281.11,0,63330413.88,,,758561694.99,,,-708561694.99,0,,,-515632588.59,1098644089.29,,,583011500.7,305661855.14,0,0,1277047.63,144970889,,0,0,-3970274.71,0,0,1558698.01,,,,9613912.5,-7380964.58,,-4554,6392232.93,-96161970.47,-2912452.62,,,0,,,359044418.83,0,0,0,583011500.7,1098644089.29,0,0,,,-515632588.59
20030101,20030331,316094667.84,,,,,,,,,,,0,2251462.79,,,331088259.24,26309386.92,,,,,,26933527.21,192726645.58,8390457.67,,,254360017.38,,,76728241.86,0,0,0,0,0,,,,0,121334192.46,0,,0,0,,,,121334192.46,,,-121334192.46,0,0,50000000,,0,,,50000000,665000000,0,0,63130413.88,,,735227788.88,,,-685227788.88,0,,,-729833739.48,1098644089.29,,,368810349.81,65388883.75,0,0,897591.75,72402446.05,,0,0,789309.68,0,0,0,,,,6030787.5,-4149780.38,,0,7556444.06,42454695.17,-114642135.72,,,0,,,76728241.86,0,0,0,368810349.81,1098644089.29,0,0,,,-729833739.48
